# SignalP-5.0	Organism: euk	Timestamp: 20220617153159
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_004738-T1	OTHER	0.002811	0.997189	
H9P43_004739-T1	OTHER	0.007913	0.992087	
H9P43_004740-T1	OTHER	0.000574	0.999426	
H9P43_004741-T1	OTHER	0.007850	0.992150	
H9P43_004742-T1	OTHER	0.164876	0.835124	
H9P43_004743-T1	OTHER	0.001567	0.998433	
H9P43_004744-T1	OTHER	0.007197	0.992803	
H9P43_004745-T1	OTHER	0.000797	0.999203	
H9P43_004746-T1	OTHER	0.002514	0.997486	
H9P43_004747-T1	OTHER	0.001278	0.998722	
H9P43_004750-T1	OTHER	0.002505	0.997495	
H9P43_004751-T1	OTHER	0.001399	0.998601	
H9P43_004752-T1	OTHER	0.002652	0.997348	
H9P43_004753-T1	OTHER	0.000672	0.999328	
H9P43_004754-T1	OTHER	0.001445	0.998555	
H9P43_004755-T1	OTHER	0.000414	0.999586	
H9P43_004756-T1	OTHER	0.000832	0.999168	
H9P43_004757-T1	OTHER	0.003363	0.996637	
H9P43_004758-T1	OTHER	0.000850	0.999150	
H9P43_004759-T1	OTHER	0.036010	0.963990	
H9P43_004760-T1	OTHER	0.000400	0.999600	
H9P43_004761-T1	OTHER	0.001683	0.998317	
H9P43_004762-T1	OTHER	0.000749	0.999251	
H9P43_004763-T1	SP(Sec/SPI)	0.992179	0.007821	CS pos: 29-30. ADA-FP. Pr: 0.9030
H9P43_004764-T1	SP(Sec/SPI)	0.971077	0.028923	CS pos: 21-22. IRA-QS. Pr: 0.5468
H9P43_004765-T1	OTHER	0.002892	0.997108	
H9P43_004766-T1	OTHER	0.011509	0.988491	
H9P43_004767-T1	OTHER	0.036010	0.963990	
H9P43_004768-T1	OTHER	0.001887	0.998113	
H9P43_004769-T1	OTHER	0.000789	0.999211	
H9P43_004771-T1	OTHER	0.012126	0.987874	
H9P43_004772-T1	OTHER	0.001053	0.998947	
H9P43_004773-T1	OTHER	0.002303	0.997697	
H9P43_004774-T1	OTHER	0.000603	0.999397	
H9P43_004775-T1	OTHER	0.001219	0.998781	
H9P43_004776-T1	OTHER	0.001886	0.998114	
H9P43_004777-T1	OTHER	0.001988	0.998012	
H9P43_004778-T1	OTHER	0.001327	0.998673	
H9P43_004779-T1	OTHER	0.002786	0.997214	
H9P43_004780-T1	OTHER	0.001899	0.998101	
H9P43_004781-T1	OTHER	0.014629	0.985371	
H9P43_004782-T1	OTHER	0.004830	0.995170	
H9P43_004783-T1	OTHER	0.003483	0.996517	
H9P43_004784-T1	OTHER	0.087650	0.912350	
H9P43_004785-T1	SP(Sec/SPI)	0.968645	0.031355	CS pos: 28-29. ASA-HF. Pr: 0.5361
H9P43_004786-T1	OTHER	0.001238	0.998762	
H9P43_004787-T1	OTHER	0.005582	0.994418	
H9P43_004789-T1	OTHER	0.001858	0.998142	
H9P43_004790-T1	OTHER	0.001858	0.998142	
H9P43_004792-T1	OTHER	0.005582	0.994418	
H9P43_004793-T1	OTHER	0.001209	0.998791	
H9P43_004794-T1	OTHER	0.001427	0.998573	
H9P43_004795-T1	OTHER	0.001869	0.998131	
H9P43_004796-T1	OTHER	0.000973	0.999027	
H9P43_004797-T1	OTHER	0.002219	0.997781	
H9P43_004798-T1	OTHER	0.001866	0.998134	
H9P43_004799-T1	OTHER	0.002178	0.997822	
H9P43_004800-T1	OTHER	0.035411	0.964589	
H9P43_004801-T1	OTHER	0.008185	0.991815	
H9P43_004802-T1	OTHER	0.000578	0.999422	
H9P43_004803-T1	OTHER	0.001804	0.998196	
H9P43_004804-T1	OTHER	0.001074	0.998926	
H9P43_004805-T1	OTHER	0.001605	0.998395	
H9P43_004806-T1	OTHER	0.001140	0.998860	
H9P43_004808-T1	OTHER	0.000504	0.999496	
H9P43_004809-T1	OTHER	0.005975	0.994025	
H9P43_004810-T1	OTHER	0.000868	0.999132	
H9P43_004811-T1	OTHER	0.003180	0.996820	
H9P43_004812-T1	OTHER	0.001815	0.998185	
H9P43_004813-T1	OTHER	0.032528	0.967472	
H9P43_004814-T1	OTHER	0.006521	0.993479	
H9P43_004815-T1	OTHER	0.002597	0.997403	
H9P43_004816-T1	OTHER	0.004897	0.995103	
H9P43_004817-T1	OTHER	0.000785	0.999215	
H9P43_004818-T1	OTHER	0.001140	0.998860	
H9P43_004819-T1	OTHER	0.002283	0.997717	
H9P43_004820-T1	OTHER	0.002818	0.997182	
H9P43_004821-T1	OTHER	0.000517	0.999483	
H9P43_004822-T1	OTHER	0.001130	0.998870	
H9P43_004823-T1	OTHER	0.002570	0.997430	
H9P43_004824-T1	SP(Sec/SPI)	0.999349	0.000651	CS pos: 19-20. AHA-AP. Pr: 0.9109
H9P43_004825-T1	OTHER	0.004531	0.995469	
H9P43_004826-T1	OTHER	0.001274	0.998726	
H9P43_004827-T1	OTHER	0.000234	0.999766	
H9P43_004828-T1	OTHER	0.002541	0.997459	
H9P43_004829-T1	OTHER	0.000405	0.999595	
H9P43_004830-T1	OTHER	0.000686	0.999314	
H9P43_004831-T1	OTHER	0.001127	0.998873	
H9P43_004832-T1	OTHER	0.004806	0.995194	
H9P43_004833-T1	OTHER	0.000758	0.999242	
H9P43_004834-T1	OTHER	0.037680	0.962320	
H9P43_004835-T1	OTHER	0.001890	0.998110	
H9P43_004836-T1	OTHER	0.003219	0.996781	
H9P43_004837-T1	SP(Sec/SPI)	0.997749	0.002251	CS pos: 23-24. SDA-YR. Pr: 0.9008
H9P43_004838-T1	OTHER	0.001433	0.998567	
H9P43_004839-T1	OTHER	0.001261	0.998739	
H9P43_004840-T1	OTHER	0.003016	0.996984	
H9P43_004841-T1	OTHER	0.024470	0.975530	
H9P43_004843-T1	OTHER	0.006358	0.993642	
H9P43_004844-T1	OTHER	0.004806	0.995194	
H9P43_004845-T1	OTHER	0.006901	0.993099	
H9P43_004846-T1	OTHER	0.003075	0.996925	
H9P43_004847-T1	OTHER	0.001454	0.998546	
H9P43_004848-T1	OTHER	0.002054	0.997946	
H9P43_004849-T1	OTHER	0.001033	0.998967	
H9P43_004850-T1	OTHER	0.001863	0.998137	
H9P43_004851-T1	OTHER	0.000871	0.999129	
H9P43_004852-T1	OTHER	0.000388	0.999612	
H9P43_004853-T1	OTHER	0.002615	0.997385	
H9P43_004854-T1	OTHER	0.076701	0.923299	
H9P43_004855-T1	OTHER	0.001609	0.998391	
H9P43_004856-T1	OTHER	0.000771	0.999229	
H9P43_004857-T1	OTHER	0.001976	0.998024	
H9P43_004858-T1	OTHER	0.004582	0.995418	
H9P43_004859-T1	OTHER	0.000840	0.999160	
H9P43_004860-T1	OTHER	0.001284	0.998716	
H9P43_004861-T1	OTHER	0.006888	0.993112	
H9P43_004862-T1	OTHER	0.093043	0.906957	
H9P43_004864-T1	OTHER	0.002415	0.997585	
H9P43_004865-T1	OTHER	0.001371	0.998629	
# SignalP-5.0	Organism: euk	Timestamp: 20220617152922
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_001580-T1	SP(Sec/SPI)	0.999439	0.000561	CS pos: 19-20. ASA-AP. Pr: 0.7436
H9P43_001581-T1	OTHER	0.002056	0.997944	
H9P43_001582-T1	SP(Sec/SPI)	0.999439	0.000561	CS pos: 19-20. ASA-AP. Pr: 0.7436
H9P43_001583-T1	SP(Sec/SPI)	0.995541	0.004459	CS pos: 20-21. ANA-QR. Pr: 0.8731
H9P43_001584-T1	OTHER	0.000403	0.999597	
H9P43_001585-T1	OTHER	0.000719	0.999281	
H9P43_001586-T1	OTHER	0.002917	0.997083	
H9P43_001587-T1	OTHER	0.001672	0.998328	
H9P43_001588-T1	OTHER	0.000587	0.999413	
H9P43_001589-T1	OTHER	0.001103	0.998897	
H9P43_001590-T1	SP(Sec/SPI)	0.983822	0.016178	CS pos: 25-26. AGA-QS. Pr: 0.4796
H9P43_001591-T1	OTHER	0.000578	0.999422	
H9P43_001592-T1	OTHER	0.001453	0.998547	
H9P43_001593-T1	OTHER	0.001520	0.998480	
H9P43_001594-T1	OTHER	0.001862	0.998138	
H9P43_001595-T1	OTHER	0.008309	0.991691	
H9P43_001596-T1	OTHER	0.000741	0.999259	
H9P43_001597-T1	OTHER	0.003400	0.996600	
H9P43_001598-T1	OTHER	0.001051	0.998949	
H9P43_001599-T1	OTHER	0.010670	0.989330	
H9P43_001600-T1	OTHER	0.016814	0.983186	
H9P43_001601-T1	OTHER	0.002060	0.997940	
H9P43_001602-T1	OTHER	0.001257	0.998743	
H9P43_001603-T1	OTHER	0.003043	0.996957	
H9P43_001604-T1	OTHER	0.001187	0.998813	
H9P43_001605-T1	OTHER	0.006729	0.993271	
H9P43_001606-T1	OTHER	0.002123	0.997877	
H9P43_001607-T1	SP(Sec/SPI)	0.925551	0.074449	CS pos: 19-20. TES-SV. Pr: 0.5692
H9P43_001608-T1	OTHER	0.001803	0.998197	
H9P43_001609-T1	OTHER	0.001734	0.998266	
H9P43_001610-T1	OTHER	0.001107	0.998893	
H9P43_001611-T1	OTHER	0.002185	0.997815	
H9P43_001612-T1	OTHER	0.001766	0.998234	
H9P43_001613-T1	OTHER	0.000567	0.999433	
H9P43_001614-T1	OTHER	0.003816	0.996184	
H9P43_001615-T1	OTHER	0.019827	0.980173	
H9P43_001616-T1	SP(Sec/SPI)	0.898519	0.101481	CS pos: 36-37. ARA-SP. Pr: 0.6289
H9P43_001617-T1	SP(Sec/SPI)	0.987851	0.012149	CS pos: 27-28. AQA-YY. Pr: 0.5078
H9P43_001618-T1	OTHER	0.010759	0.989241	
H9P43_001619-T1	OTHER	0.002123	0.997877	
H9P43_001620-T1	OTHER	0.001164	0.998836	
H9P43_001621-T1	OTHER	0.003372	0.996628	
H9P43_001622-T1	OTHER	0.064754	0.935246	
H9P43_001623-T1	OTHER	0.001163	0.998837	
H9P43_001624-T1	OTHER	0.001047	0.998953	
H9P43_001625-T1	OTHER	0.003730	0.996270	
H9P43_001626-T1	OTHER	0.011686	0.988314	
H9P43_001627-T1	OTHER	0.000977	0.999023	
H9P43_001628-T1	OTHER	0.001221	0.998779	
H9P43_001629-T1	OTHER	0.002975	0.997025	
H9P43_001630-T1	OTHER	0.001474	0.998526	
H9P43_001631-T1	OTHER	0.000737	0.999263	
H9P43_001632-T1	OTHER	0.001976	0.998024	
H9P43_001633-T1	OTHER	0.001377	0.998623	
H9P43_001634-T1	OTHER	0.000663	0.999337	
H9P43_001635-T1	OTHER	0.005873	0.994127	
H9P43_001636-T1	OTHER	0.003704	0.996296	
H9P43_001637-T1	OTHER	0.000531	0.999469	
H9P43_001638-T1	OTHER	0.006914	0.993086	
H9P43_001639-T1	OTHER	0.001572	0.998428	
H9P43_001640-T1	OTHER	0.000705	0.999295	
H9P43_001641-T1	OTHER	0.001196	0.998804	
H9P43_001642-T1	OTHER	0.001167	0.998833	
H9P43_001643-T1	OTHER	0.000762	0.999238	
H9P43_001644-T1	OTHER	0.001631	0.998369	
H9P43_001645-T1	OTHER	0.001930	0.998070	
H9P43_001646-T1	OTHER	0.001155	0.998845	
H9P43_001647-T1	OTHER	0.001159	0.998841	
H9P43_001648-T1	OTHER	0.007370	0.992630	
H9P43_001649-T1	OTHER	0.000764	0.999236	
H9P43_001650-T1	OTHER	0.002292	0.997708	
H9P43_001651-T1	OTHER	0.045020	0.954980	
H9P43_001652-T1	OTHER	0.000620	0.999380	
H9P43_001653-T1	OTHER	0.000912	0.999088	
H9P43_001654-T1	OTHER	0.009805	0.990195	
H9P43_001655-T1	OTHER	0.000567	0.999433	
H9P43_001656-T1	OTHER	0.007043	0.992957	
H9P43_001657-T1	OTHER	0.003197	0.996803	
H9P43_001658-T1	OTHER	0.001268	0.998732	
H9P43_001659-T1	OTHER	0.001586	0.998414	
H9P43_001660-T1	OTHER	0.007154	0.992846	
H9P43_001661-T1	OTHER	0.009036	0.990964	
H9P43_001662-T1	OTHER	0.004697	0.995303	
H9P43_001663-T1	OTHER	0.002544	0.997456	
H9P43_001664-T1	OTHER	0.000401	0.999599	
H9P43_001665-T1	OTHER	0.000844	0.999156	
H9P43_001666-T1	OTHER	0.037788	0.962212	
H9P43_001667-T1	OTHER	0.006878	0.993122	
H9P43_001668-T1	OTHER	0.005312	0.994688	
H9P43_001669-T1	OTHER	0.001008	0.998992	
H9P43_001670-T1	OTHER	0.000907	0.999093	
H9P43_001671-T1	OTHER	0.002261	0.997739	
H9P43_001672-T1	OTHER	0.000479	0.999521	
H9P43_001673-T1	OTHER	0.000533	0.999467	
H9P43_001674-T1	OTHER	0.001192	0.998808	
H9P43_001675-T1	OTHER	0.009122	0.990878	
H9P43_001676-T1	OTHER	0.002334	0.997666	
H9P43_001677-T1	OTHER	0.012085	0.987915	
H9P43_001678-T1	OTHER	0.005947	0.994053	
H9P43_001679-T1	OTHER	0.021622	0.978378	
H9P43_001680-T1	OTHER	0.000794	0.999206	
H9P43_001681-T1	OTHER	0.007070	0.992930	
H9P43_001682-T1	OTHER	0.000721	0.999279	
H9P43_001683-T1	OTHER	0.005062	0.994938	
H9P43_001684-T1	OTHER	0.173345	0.826655	
H9P43_001685-T1	OTHER	0.002158	0.997842	
H9P43_001686-T1	OTHER	0.001704	0.998296	
H9P43_001687-T1	SP(Sec/SPI)	0.925219	0.074781	CS pos: 27-28. VHA-AP. Pr: 0.8249
H9P43_001688-T1	OTHER	0.002336	0.997664	
H9P43_001689-T1	OTHER	0.021082	0.978918	
H9P43_001690-T1	OTHER	0.000754	0.999246	
H9P43_001691-T1	OTHER	0.002269	0.997731	
H9P43_001692-T1	OTHER	0.000410	0.999590	
H9P43_001693-T1	OTHER	0.001095	0.998905	
H9P43_001694-T1	OTHER	0.001154	0.998846	
H9P43_001695-T1	OTHER	0.001490	0.998510	
H9P43_001696-T1	OTHER	0.001665	0.998335	
H9P43_001697-T1	OTHER	0.055575	0.944425	
H9P43_001698-T1	OTHER	0.005406	0.994594	
H9P43_001699-T1	OTHER	0.007166	0.992834	
H9P43_001700-T1	OTHER	0.001223	0.998777	
H9P43_001701-T1	OTHER	0.005086	0.994914	
H9P43_001702-T1	OTHER	0.001274	0.998726	
H9P43_001703-T1	OTHER	0.001772	0.998228	
H9P43_001704-T1	OTHER	0.004693	0.995307	
H9P43_001705-T1	OTHER	0.001797	0.998203	
H9P43_001706-T1	OTHER	0.001455	0.998545	
H9P43_001707-T1	OTHER	0.002222	0.997778	
H9P43_001708-T1	OTHER	0.002051	0.997949	
H9P43_001709-T1	OTHER	0.003251	0.996749	
H9P43_001710-T1	OTHER	0.002506	0.997494	
H9P43_001711-T1	OTHER	0.000807	0.999193	
H9P43_001712-T1	OTHER	0.023338	0.976662	
H9P43_001713-T1	OTHER	0.062179	0.937821	
H9P43_001714-T1	OTHER	0.001968	0.998032	
H9P43_001715-T1	OTHER	0.003095	0.996905	
H9P43_001716-T1	OTHER	0.000211	0.999789	
H9P43_001717-T1	OTHER	0.001356	0.998644	
H9P43_001718-T1	OTHER	0.001986	0.998014	
H9P43_001719-T1	OTHER	0.001037	0.998963	
H9P43_001720-T1	OTHER	0.001063	0.998937	
H9P43_001721-T1	OTHER	0.001359	0.998641	
H9P43_001722-T1	SP(Sec/SPI)	0.996093	0.003907	CS pos: 22-23. VNA-HG. Pr: 0.6446
H9P43_001723-T1	OTHER	0.002406	0.997594	
H9P43_001724-T1	OTHER	0.001900	0.998100	
H9P43_001725-T1	OTHER	0.002149	0.997851	
H9P43_001726-T1	OTHER	0.000851	0.999149	
H9P43_001727-T1	OTHER	0.007454	0.992546	
H9P43_001728-T1	SP(Sec/SPI)	0.998062	0.001938	CS pos: 17-18. ASA-DA. Pr: 0.4536
H9P43_001729-T1	OTHER	0.001700	0.998300	
H9P43_001730-T1	SP(Sec/SPI)	0.996093	0.003907	CS pos: 22-23. VNA-HG. Pr: 0.6446
H9P43_001732-T1	OTHER	0.015636	0.984364	
H9P43_001733-T1	OTHER	0.005907	0.994093	
H9P43_001734-T1	OTHER	0.055264	0.944736	
H9P43_001735-T1	OTHER	0.001501	0.998499	
H9P43_001736-T1	OTHER	0.001715	0.998285	
H9P43_001737-T1	SP(Sec/SPI)	0.556417	0.443583	CS pos: 27-28. AIA-AI. Pr: 0.1034
H9P43_001738-T1	OTHER	0.000788	0.999212	
H9P43_001739-T1	OTHER	0.004410	0.995590	
H9P43_001740-T1	OTHER	0.286398	0.713602	
H9P43_001741-T1	OTHER	0.001161	0.998839	
H9P43_001742-T1	SP(Sec/SPI)	0.986928	0.013072	CS pos: 25-26. SMA-VA. Pr: 0.3062
H9P43_001743-T1	OTHER	0.007075	0.992925	
H9P43_001744-T1	OTHER	0.001468	0.998532	
H9P43_001745-T1	OTHER	0.000798	0.999202	
H9P43_001746-T1	OTHER	0.001353	0.998647	
H9P43_001747-T1	OTHER	0.051789	0.948211	
H9P43_001748-T1	OTHER	0.001691	0.998309	
H9P43_001749-T1	OTHER	0.004826	0.995174	
H9P43_001750-T1	OTHER	0.002851	0.997149	
H9P43_001751-T1	OTHER	0.000355	0.999645	
H9P43_001752-T1	OTHER	0.005185	0.994815	
H9P43_001753-T1	OTHER	0.003787	0.996213	
H9P43_001754-T1	OTHER	0.003586	0.996414	
H9P43_001755-T1	OTHER	0.000946	0.999054	
H9P43_001756-T1	OTHER	0.003230	0.996770	
H9P43_001757-T1	OTHER	0.000879	0.999121	
H9P43_001758-T1	OTHER	0.001103	0.998897	
H9P43_001759-T1	OTHER	0.000494	0.999506	
H9P43_001760-T1	OTHER	0.000604	0.999396	
H9P43_001761-T1	OTHER	0.000515	0.999485	
H9P43_001762-T1	OTHER	0.000897	0.999103	
H9P43_001763-T1	OTHER	0.001414	0.998586	
H9P43_001764-T1	OTHER	0.001433	0.998567	
H9P43_001765-T1	OTHER	0.000801	0.999199	
H9P43_001766-T1	OTHER	0.004070	0.995930	
H9P43_001767-T1	OTHER	0.001041	0.998959	
H9P43_001768-T1	OTHER	0.002017	0.997983	
H9P43_001769-T1	OTHER	0.000840	0.999160	
H9P43_001770-T1	OTHER	0.002017	0.997983	
H9P43_001771-T1	OTHER	0.004387	0.995613	
H9P43_001772-T1	OTHER	0.000809	0.999191	
H9P43_001773-T1	OTHER	0.002393	0.997607	
H9P43_001774-T1	SP(Sec/SPI)	0.662170	0.337830	CS pos: 26-27. AAA-EP. Pr: 0.4070
H9P43_001775-T1	OTHER	0.001260	0.998740	
H9P43_001776-T1	OTHER	0.001494	0.998506	
H9P43_001777-T1	OTHER	0.001034	0.998966	
H9P43_001778-T1	OTHER	0.004206	0.995794	
H9P43_001779-T1	OTHER	0.000861	0.999139	
H9P43_001780-T1	SP(Sec/SPI)	0.816648	0.183352	CS pos: 29-30. TLS-HT. Pr: 0.3539
H9P43_001781-T1	OTHER	0.005528	0.994472	
H9P43_001782-T1	OTHER	0.011719	0.988281	
H9P43_001783-T1	OTHER	0.014373	0.985627	
H9P43_001784-T1	OTHER	0.003212	0.996788	
H9P43_001785-T1	OTHER	0.011192	0.988808	
H9P43_001786-T1	OTHER	0.016295	0.983705	
H9P43_001787-T1	OTHER	0.001036	0.998964	
H9P43_001788-T1	OTHER	0.000591	0.999409	
H9P43_001789-T1	OTHER	0.001729	0.998271	
H9P43_001790-T1	OTHER	0.006936	0.993064	
H9P43_001791-T1	OTHER	0.000879	0.999121	
H9P43_001792-T1	OTHER	0.002366	0.997634	
H9P43_001793-T1	OTHER	0.001533	0.998467	
H9P43_001794-T1	OTHER	0.001629	0.998371	
H9P43_001795-T1	SP(Sec/SPI)	0.571938	0.428062	CS pos: 42-43. ALA-AP. Pr: 0.3358
H9P43_001796-T1	OTHER	0.001822	0.998178	
H9P43_001797-T1	OTHER	0.001322	0.998678	
H9P43_001798-T1	OTHER	0.024347	0.975653	
H9P43_001799-T1	OTHER	0.000874	0.999126	
H9P43_001800-T1	OTHER	0.000738	0.999262	
H9P43_001801-T1	OTHER	0.000882	0.999118	
H9P43_001802-T1	OTHER	0.000326	0.999674	
H9P43_001803-T1	OTHER	0.001510	0.998490	
H9P43_001804-T1	OTHER	0.000590	0.999410	
H9P43_001805-T1	OTHER	0.000974	0.999026	
H9P43_001806-T1	OTHER	0.000753	0.999247	
H9P43_001807-T1	OTHER	0.001127	0.998873	
H9P43_001808-T1	OTHER	0.001708	0.998292	
H9P43_001809-T1	OTHER	0.450100	0.549900	
H9P43_001810-T1	OTHER	0.001026	0.998974	
H9P43_001811-T1	OTHER	0.000558	0.999442	
H9P43_001812-T1	OTHER	0.005268	0.994732	
H9P43_001813-T1	OTHER	0.001766	0.998234	
H9P43_001814-T1	OTHER	0.000455	0.999545	
H9P43_001815-T1	SP(Sec/SPI)	0.999257	0.000743	CS pos: 19-20. TDA-SP. Pr: 0.9795
H9P43_001816-T1	OTHER	0.001377	0.998623	
H9P43_001817-T1	OTHER	0.000411	0.999589	
H9P43_001818-T1	OTHER	0.007577	0.992423	
H9P43_001819-T1	OTHER	0.001314	0.998686	
H9P43_001820-T1	OTHER	0.000388	0.999612	
H9P43_001821-T1	OTHER	0.000364	0.999636	
H9P43_001822-T1	OTHER	0.006490	0.993510	
H9P43_001823-T1	OTHER	0.000682	0.999318	
H9P43_001824-T1	SP(Sec/SPI)	0.994396	0.005604	CS pos: 20-21. ALA-AP. Pr: 0.8256
H9P43_001825-T1	OTHER	0.001249	0.998751	
H9P43_001826-T1	OTHER	0.001506	0.998494	
H9P43_001827-T1	OTHER	0.001361	0.998639	
H9P43_001828-T1	OTHER	0.001449	0.998551	
H9P43_001829-T1	OTHER	0.000882	0.999118	
H9P43_001830-T1	OTHER	0.001861	0.998139	
H9P43_001831-T1	OTHER	0.000194	0.999806	
# SignalP-5.0	Organism: euk	Timestamp: 20220617153323
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_006629-T1	OTHER	0.007329	0.992671	
H9P43_006630-T1	OTHER	0.123395	0.876605	
H9P43_006631-T1	OTHER	0.092854	0.907146	
H9P43_006632-T1	OTHER	0.016881	0.983119	
H9P43_006633-T1	OTHER	0.001780	0.998220	
H9P43_006634-T1	OTHER	0.003346	0.996654	
H9P43_006635-T1	OTHER	0.001938	0.998062	
H9P43_006636-T1	SP(Sec/SPI)	0.996615	0.003385	CS pos: 24-25. SHA-LP. Pr: 0.9130
H9P43_006637-T1	OTHER	0.001208	0.998792	
H9P43_006638-T1	OTHER	0.000801	0.999199	
H9P43_006639-T1	OTHER	0.004470	0.995530	
H9P43_006640-T1	OTHER	0.003243	0.996757	
H9P43_006641-T1	OTHER	0.251356	0.748644	
H9P43_006642-T1	OTHER	0.001656	0.998344	
H9P43_006643-T1	OTHER	0.001087	0.998913	
H9P43_006644-T1	OTHER	0.002022	0.997978	
H9P43_006645-T1	OTHER	0.002890	0.997110	
H9P43_006646-T1	OTHER	0.001615	0.998385	
H9P43_006647-T1	OTHER	0.003854	0.996146	
H9P43_006648-T1	OTHER	0.000724	0.999276	
H9P43_006649-T1	OTHER	0.017711	0.982289	
H9P43_006650-T1	OTHER	0.000831	0.999169	
H9P43_006651-T1	OTHER	0.001234	0.998766	
H9P43_006652-T1	OTHER	0.000608	0.999392	
H9P43_006653-T1	OTHER	0.000560	0.999440	
H9P43_006654-T1	SP(Sec/SPI)	0.998099	0.001901	CS pos: 19-20. AQA-AP. Pr: 0.9056
H9P43_006655-T1	OTHER	0.003332	0.996668	
H9P43_006656-T1	OTHER	0.000713	0.999287	
H9P43_006657-T1	OTHER	0.004048	0.995952	
H9P43_006658-T1	OTHER	0.002710	0.997290	
H9P43_006659-T1	OTHER	0.016847	0.983153	
H9P43_006660-T1	OTHER	0.000530	0.999470	
H9P43_006661-T1	SP(Sec/SPI)	0.986392	0.013608	CS pos: 23-24. AVA-AQ. Pr: 0.6425
H9P43_006662-T1	OTHER	0.018169	0.981831	
H9P43_006663-T1	OTHER	0.258341	0.741659	
H9P43_006664-T1	OTHER	0.015471	0.984529	
H9P43_006665-T1	OTHER	0.001143	0.998857	
H9P43_006666-T1	OTHER	0.001575	0.998425	
H9P43_006667-T1	OTHER	0.002532	0.997468	
H9P43_006668-T1	OTHER	0.001961	0.998039	
H9P43_006669-T1	OTHER	0.370006	0.629994	
H9P43_006670-T1	OTHER	0.000894	0.999106	
H9P43_006671-T1	OTHER	0.003544	0.996456	
H9P43_006672-T1	OTHER	0.000459	0.999541	
H9P43_006673-T1	OTHER	0.002544	0.997456	
H9P43_006674-T1	OTHER	0.001307	0.998693	
H9P43_006675-T1	OTHER	0.006549	0.993451	
H9P43_006676-T1	OTHER	0.000791	0.999209	
H9P43_006677-T1	OTHER	0.003522	0.996478	
H9P43_006678-T1	OTHER	0.000702	0.999298	
H9P43_006679-T1	OTHER	0.001297	0.998703	
H9P43_006680-T1	OTHER	0.001942	0.998058	
H9P43_006681-T1	OTHER	0.000552	0.999448	
H9P43_006682-T1	OTHER	0.001604	0.998396	
H9P43_006683-T1	OTHER	0.003967	0.996033	
H9P43_006684-T1	OTHER	0.000315	0.999685	
H9P43_006685-T1	OTHER	0.001286	0.998714	
H9P43_006686-T1	OTHER	0.007307	0.992693	
H9P43_006687-T1	OTHER	0.000445	0.999555	
H9P43_006688-T1	OTHER	0.004073	0.995927	
H9P43_006689-T1	OTHER	0.003973	0.996027	
H9P43_006690-T1	OTHER	0.124647	0.875353	
H9P43_006691-T1	OTHER	0.001302	0.998698	
H9P43_006692-T1	OTHER	0.000286	0.999714	
H9P43_006693-T1	OTHER	0.001384	0.998616	
H9P43_006694-T1	OTHER	0.006235	0.993765	
H9P43_006695-T1	OTHER	0.001376	0.998624	
H9P43_006696-T1	OTHER	0.001721	0.998279	
H9P43_006697-T1	OTHER	0.001724	0.998276	
H9P43_006698-T1	OTHER	0.000569	0.999431	
H9P43_006699-T1	OTHER	0.006792	0.993208	
H9P43_006700-T1	OTHER	0.001788	0.998212	
H9P43_006701-T1	OTHER	0.001376	0.998624	
H9P43_006702-T1	OTHER	0.000549	0.999451	
H9P43_006703-T1	OTHER	0.002076	0.997924	
H9P43_006704-T1	OTHER	0.004954	0.995046	
H9P43_006705-T1	OTHER	0.003289	0.996711	
H9P43_006706-T1	OTHER	0.000496	0.999504	
H9P43_006707-T1	OTHER	0.001309	0.998691	
H9P43_006708-T1	OTHER	0.001505	0.998495	
H9P43_006709-T1	OTHER	0.003732	0.996268	
H9P43_006710-T1	OTHER	0.007466	0.992534	
H9P43_006711-T1	OTHER	0.025158	0.974842	
H9P43_006712-T1	OTHER	0.011248	0.988752	
H9P43_006713-T1	OTHER	0.007911	0.992089	
H9P43_006714-T1	OTHER	0.001349	0.998651	
H9P43_006715-T1	OTHER	0.001622	0.998378	
H9P43_006716-T1	OTHER	0.002204	0.997796	
H9P43_006717-T1	OTHER	0.001721	0.998279	
H9P43_006718-T1	OTHER	0.000517	0.999483	
H9P43_006719-T1	OTHER	0.006235	0.993765	
H9P43_006720-T1	OTHER	0.001864	0.998136	
H9P43_006721-T1	OTHER	0.003103	0.996897	
H9P43_006722-T1	OTHER	0.001008	0.998992	
H9P43_006723-T1	OTHER	0.000553	0.999447	
H9P43_006724-T1	OTHER	0.004749	0.995251	
H9P43_006725-T1	OTHER	0.002015	0.997985	
H9P43_006726-T1	OTHER	0.001818	0.998182	
H9P43_006727-T1	OTHER	0.000807	0.999193	
H9P43_006728-T1	OTHER	0.001862	0.998138	
H9P43_006729-T1	OTHER	0.000741	0.999259	
H9P43_006730-T1	OTHER	0.001172	0.998828	
H9P43_006731-T1	OTHER	0.005903	0.994097	
H9P43_006732-T1	OTHER	0.003099	0.996901	
H9P43_006733-T1	OTHER	0.001917	0.998083	
H9P43_006734-T1	OTHER	0.006187	0.993813	
H9P43_006735-T1	OTHER	0.001917	0.998083	
H9P43_006736-T1	OTHER	0.001752	0.998248	
